,Patch Name,Inferred from projects,occurrence
542,VariableDeclarationStatement#5#54,camel,1
543,VariableDeclarationStatement#5#54,spring-roo,1
544,VariableDeclarationStatement#5#54,wildfly-arquillian,1
545,VariableDeclarationStatement#5#54,spring-hadoop,1
546,VariableDeclarationStatement#5#55,wildfly,1
547,VariableDeclarationStatement#5#55,camel,1
548,VariableDeclarationStatement#5#55,wildfly-core,1
549,VariableDeclarationStatement#5#56,camel,1
550,VariableDeclarationStatement#5#56,spring-security,2
551,VariableDeclarationStatement#5#57,spring-security-oauth,1
552,VariableDeclarationStatement#5#57,spring-security,1
553,VariableDeclarationStatement#5#57,camel,1
554,VariableDeclarationStatement#5#58,spring-data-mongodb,1
555,VariableDeclarationStatement#5#58,commons-io,2
556,VariableDeclarationStatement#5#58,spring-shell,1
557,VariableDeclarationStatement#5#59,spring-security,1
558,VariableDeclarationStatement#5#59,wildfly-core,1
559,VariableDeclarationStatement#5#59,camel,2
560,VariableDeclarationStatement#5#60,spring-amqp,1
561,VariableDeclarationStatement#5#60,spring-security,1
562,VariableDeclarationStatement#5#62,wildfly,1
563,VariableDeclarationStatement#5#62,spring-data-rest,1
564,VariableDeclarationStatement#5#62,spring-webflow,1
565,VariableDeclarationStatement#5#61,wildfly-core,1
566,VariableDeclarationStatement#5#61,wildfly,1
567,VariableDeclarationStatement#5#63,wildfly,3
568,VariableDeclarationStatement#5#64,wildfly,2
569,VariableDeclarationStatement#5#65,commons-io,1
570,VariableDeclarationStatement#5#65,commons-compress,1
571,VariableDeclarationStatement#5#66,hive,2
572,VariableDeclarationStatement#5#67,wildfly,2
573,VariableDeclarationStatement#5#67,spring-security,1
574,VariableDeclarationStatement#5#68,camel,2
575,VariableDeclarationStatement#5#69,wildfly-core,1
576,VariableDeclarationStatement#5#69,wildfly,1
577,VariableDeclarationStatement#5#70,camel,1
578,VariableDeclarationStatement#5#70,spring-amqp,1
579,VariableDeclarationStatement#5#71,spring-security,2
580,VariableDeclarationStatement#5#72,camel,2
581,VariableDeclarationStatement#5#73,camel,2
582,VariableDeclarationStatement#5#74,camel,1
583,VariableDeclarationStatement#5#74,spring-data-rest,1
584,VariableDeclarationStatement#5#75,wildfly,1
585,VariableDeclarationStatement#5#75,camel,1
586,VariableDeclarationStatement#5#76,spring-security,2
587,VariableDeclarationStatement#5#77,wildfly-core,1
588,VariableDeclarationStatement#5#77,spring-hadoop,1
589,VariableDeclarationStatement#5#78,spring-data-redis,2
590,VariableDeclarationStatement#5#79,spring-amqp,1
591,VariableDeclarationStatement#5#79,camel,1
592,VariableDeclarationStatement#5#80,spring-security,1
593,VariableDeclarationStatement#5#80,fuse,1
594,VariableDeclarationStatement#5#81,wildfly-core,1
595,VariableDeclarationStatement#5#81,camel,1
596,VariableDeclarationStatement#5#82,fuse,2
597,VariableDeclarationStatement#6#0,wildfly-core,2
598,VariableDeclarationStatement#6#0,wildfly,3
599,VariableDeclarationStatement#6#0,spring-roo,1
600,VariableDeclarationStatement#6#0,spring-security-oauth,3
601,VariableDeclarationStatement#6#0,fuse,1
602,VariableDeclarationStatement#6#0,spring-security,1
603,VariableDeclarationStatement#6#0,spring-data-rest,1
604,VariableDeclarationStatement#6#0,spring-batch,1
605,VariableDeclarationStatement#6#0,camel,3
606,VariableDeclarationStatement#6#1,camel,19
607,VariableDeclarationStatement#6#1,spring-roo,1
608,VariableDeclarationStatement#6#1,spring-data-redis,1
609,VariableDeclarationStatement#6#1,fuse,1
610,VariableDeclarationStatement#6#2,camel,13
611,VariableDeclarationStatement#6#2,wildfly-core,1
612,VariableDeclarationStatement#6#2,wildfly,1
613,VariableDeclarationStatement#6#3,spring-security,4
614,VariableDeclarationStatement#6#3,commons-compress,2
615,VariableDeclarationStatement#6#3,spring-data-rest,1
616,VariableDeclarationStatement#6#3,hive,1
617,VariableDeclarationStatement#6#3,camel,2
618,VariableDeclarationStatement#6#4,hive,2
619,VariableDeclarationStatement#6#4,wildfly-core,2
620,VariableDeclarationStatement#6#4,camel,4
621,VariableDeclarationStatement#6#4,commons-codec,2
622,VariableDeclarationStatement#6#4,wildfly,2
623,VariableDeclarationStatement#6#4,fuse,2
624,VariableDeclarationStatement#6#5,wildfly,2
625,VariableDeclarationStatement#6#5,camel,7
626,VariableDeclarationStatement#6#5,wildfly-core,1
627,VariableDeclarationStatement#6#5,commons-weaver,1
628,VariableDeclarationStatement#6#6,camel,12
629,VariableDeclarationStatement#6#6,wildfly,4
630,VariableDeclarationStatement#6#7,spring-data-redis,1
631,VariableDeclarationStatement#6#7,wildfly-core,1
632,VariableDeclarationStatement#6#7,wildfly,2
633,VariableDeclarationStatement#6#8,wildfly-swarm,3
634,VariableDeclarationStatement#6#8,spring-batch,1
635,VariableDeclarationStatement#6#8,commons-configuration,1
636,VariableDeclarationStatement#6#8,commons-collections,1
637,VariableDeclarationStatement#6#9,camel,5
638,VariableDeclarationStatement#6#10,spring-data-neo4j,2
639,VariableDeclarationStatement#6#10,camel,2
640,VariableDeclarationStatement#6#11,camel,1
641,VariableDeclarationStatement#6#11,spring-data-jpa,1
642,VariableDeclarationStatement#6#12,wildfly,1
643,VariableDeclarationStatement#6#12,camel,1
644,VariableDeclarationStatement#6#12,wildfly-core,1
645,VariableDeclarationStatement#6#13,wildfly-core,4
646,VariableDeclarationStatement#6#13,wildfly,5
647,VariableDeclarationStatement#6#13,camel,1
648,VariableDeclarationStatement#6#14,camel,2
649,VariableDeclarationStatement#6#14,wildfly,1
650,VariableDeclarationStatement#6#15,camel,3
651,VariableDeclarationStatement#6#16,spring-security,2
652,VariableDeclarationStatement#6#16,spring-data-neo4j,1
653,VariableDeclarationStatement#6#17,wildfly-core,1
654,VariableDeclarationStatement#6#17,wildfly,1
655,VariableDeclarationStatement#6#18,camel,2
656,VariableDeclarationStatement#6#19,wildfly,1
657,VariableDeclarationStatement#6#19,wildfly-core,1
658,VariableDeclarationStatement#6#20,fuse,2
659,VariableDeclarationStatement#6#21,camel,3
660,VariableDeclarationStatement#6#22,wildfly,3
661,VariableDeclarationStatement#6#23,wildfly,2
662,VariableDeclarationStatement#6#24,camel,1
663,VariableDeclarationStatement#6#24,commons-crypto,1
664,VariableDeclarationStatement#6#25,spring-data-rest,1
665,VariableDeclarationStatement#6#25,spring-roo,2
666,VariableDeclarationStatement#6#26,commons-collections,6
667,VariableDeclarationStatement#6#27,wildfly,3
668,VariableDeclarationStatement#6#28,wildfly,2
669,VariableDeclarationStatement#6#28,wildfly-core,2
670,VariableDeclarationStatement#6#29,wildfly-core,1
671,VariableDeclarationStatement#6#29,spring-data-mongodb,1
672,VariableDeclarationStatement#6#30,wildfly,2
673,VariableDeclarationStatement#6#31,wildfly-core,1
674,VariableDeclarationStatement#6#31,wildfly,1
675,VariableDeclarationStatement#6#32,wildfly,3
676,VariableDeclarationStatement#6#33,fuse,2
677,VariableDeclarationStatement#6#33,spring-roo,1
678,VariableDeclarationStatement#6#34,camel,2
679,VariableDeclarationStatement#6#35,spring-security,1
680,VariableDeclarationStatement#6#35,wildfly-swarm,1
681,VariableDeclarationStatement#6#36,wildfly-elytron,2
682,VariableDeclarationStatement#6#37,wildfly,3
683,VariableDeclarationStatement#6#38,wildfly,1
684,VariableDeclarationStatement#6#38,wildfly-core,1
685,VariableDeclarationStatement#6#39,camel,1
686,VariableDeclarationStatement#6#39,wildfly-arquillian,1
687,VariableDeclarationStatement#6#40,camel,1
688,VariableDeclarationStatement#6#40,hive,1
689,VariableDeclarationStatement#6#41,wildfly,2
690,VariableDeclarationStatement#6#42,camel,2
691,VariableDeclarationStatement#6#42,spring-batch,1
692,VariableDeclarationStatement#6#43,camel,1
693,VariableDeclarationStatement#6#43,spring-security-oauth,1
694,VariableDeclarationStatement#6#44,spring-security,1
695,VariableDeclarationStatement#6#44,wildfly,1
696,VariableDeclarationStatement#6#45,wildfly,1
697,VariableDeclarationStatement#6#45,wildfly-core,1
698,VariableDeclarationStatement#6#46,camel,2
699,VariableDeclarationStatement#6#47,wildfly,2
700,VariableDeclarationStatement#6#48,wildfly-core,2
701,VariableDeclarationStatement#6#49,wildfly-core,1
702,VariableDeclarationStatement#6#49,wildfly,1
703,VariableDeclarationStatement#6#50,wildfly,1
704,VariableDeclarationStatement#6#50,wildfly-core,1
705,VariableDeclarationStatement#3#0,wildfly,1
706,VariableDeclarationStatement#3#0,spring-security,2
707,VariableDeclarationStatement#3#0,camel,13
708,VariableDeclarationStatement#3#0,spring-batch,2
709,VariableDeclarationStatement#3#0,wildfly-swarm,2
710,VariableDeclarationStatement#3#0,fuse,1
711,VariableDeclarationStatement#3#0,hive,1
712,VariableDeclarationStatement#3#0,wildfly-core,1
713,VariableDeclarationStatement#3#0,spring-data-mongodb,1
714,VariableDeclarationStatement#3#1,spring-data-commons,1
715,VariableDeclarationStatement#3#1,spring-data-gemfire,1
716,VariableDeclarationStatement#3#1,spring-webflow,1
717,VariableDeclarationStatement#3#1,camel,7
718,VariableDeclarationStatement#3#1,wildfly,1
719,VariableDeclarationStatement#3#1,spring-roo,1
720,VariableDeclarationStatement#3#1,wildfly-arquillian,1
721,VariableDeclarationStatement#3#1,hive,1
722,VariableDeclarationStatement#3#1,commons-collections,4
723,VariableDeclarationStatement#3#1,spring-security,2
724,VariableDeclarationStatement#3#1,spring-data-mongodb,3
725,VariableDeclarationStatement#3#1,wildfly-core,1
726,VariableDeclarationStatement#3#1,spring-data-jpa,1
727,VariableDeclarationStatement#3#1,commons-crypto,1
728,VariableDeclarationStatement#3#1,commons-io,1
729,VariableDeclarationStatement#3#2,wildfly,13
730,VariableDeclarationStatement#3#2,spring-security,1
731,VariableDeclarationStatement#3#3,hive,8
732,VariableDeclarationStatement#3#4,camel,2
733,VariableDeclarationStatement#3#4,fuse,1
734,VariableDeclarationStatement#3#4,commons-collections,2
735,VariableDeclarationStatement#3#4,spring-security,1
736,VariableDeclarationStatement#3#5,camel,10
737,VariableDeclarationStatement#3#5,wildfly-core,3
738,VariableDeclarationStatement#3#6,camel,8
739,VariableDeclarationStatement#3#6,wildfly,1
740,VariableDeclarationStatement#3#6,spring-amqp,4
741,VariableDeclarationStatement#3#7,spring-data-redis,1
742,VariableDeclarationStatement#3#7,camel,4
743,VariableDeclarationStatement#3#7,wildfly,4
744,VariableDeclarationStatement#3#7,wildfly-swarm,1
745,VariableDeclarationStatement#3#7,fuse,2
746,VariableDeclarationStatement#3#7,wildfly-core,1
747,VariableDeclarationStatement#3#8,spring-security,1
748,VariableDeclarationStatement#3#8,hive,1
749,VariableDeclarationStatement#3#8,camel,2
750,VariableDeclarationStatement#3#8,spring-security-oauth,1
751,VariableDeclarationStatement#3#9,camel,6
752,VariableDeclarationStatement#3#10,camel,4
753,VariableDeclarationStatement#3#11,spring-data-commons,1
754,VariableDeclarationStatement#3#11,spring-hadoop,2
755,VariableDeclarationStatement#3#12,commons-io,1
756,VariableDeclarationStatement#3#12,commons-compress,1
757,VariableDeclarationStatement#3#12,wildfly-core,1
758,VariableDeclarationStatement#3#13,wildfly,1
759,VariableDeclarationStatement#3#13,spring-amqp,1
760,VariableDeclarationStatement#13#0,camel,6
761,VariableDeclarationStatement#13#0,commons-collections,1
762,VariableDeclarationStatement#13#0,wildfly-swarm,1
763,VariableDeclarationStatement#13#1,camel,11
764,VariableDeclarationStatement#13#1,commons-collections,1
765,VariableDeclarationStatement#13#3,wildfly,3
766,VariableDeclarationStatement#13#3,wildfly-core,3
767,VariableDeclarationStatement#13#2,wildfly,2
768,VariableDeclarationStatement#13#4,wildfly-core,1
769,VariableDeclarationStatement#13#4,wildfly-elytron,2
770,VariableDeclarationStatement#13#5,wildfly,2
771,VariableDeclarationStatement#13#6,camel,2
772,VariableDeclarationStatement#13#7,hive,2
773,VariableDeclarationStatement#13#8,commons-collections,4
774,VariableDeclarationStatement#13#9,camel,3
775,VariableDeclarationStatement#13#10,spring-security,1
776,VariableDeclarationStatement#13#10,commons-collections,1
777,VariableDeclarationStatement#13#11,camel,2
778,VariableDeclarationStatement#13#13,spring-security,2
779,VariableDeclarationStatement#13#12,spring-security,2
780,VariableDeclarationStatement#13#14,camel,2
781,VariableDeclarationStatement#13#15,spring-security,2
782,VariableDeclarationStatement#11#0,commons-collections,4
783,VariableDeclarationStatement#11#0,spring-batch,1
784,VariableDeclarationStatement#11#0,camel,3
785,VariableDeclarationStatement#11#0,commons-io,1
786,VariableDeclarationStatement#11#0,spring-amqp,1
787,VariableDeclarationStatement#11#1,wildfly-core,1
788,VariableDeclarationStatement#11#1,wildfly,5
789,VariableDeclarationStatement#11#2,camel,2
790,VariableDeclarationStatement#11#3,fuse,4
791,VariableDeclarationStatement#11#4,wildfly,4
792,VariableDeclarationStatement#11#5,camel,2
793,VariableDeclarationStatement#11#6,wildfly,1
794,VariableDeclarationStatement#11#6,wildfly-core,1
795,VariableDeclarationStatement#11#7,wildfly,3
796,VariableDeclarationStatement#11#7,wildfly-core,1
797,VariableDeclarationStatement#11#8,spring-security,2
798,VariableDeclarationStatement#11#9,hive,1
799,VariableDeclarationStatement#11#9,spring-amqp,1
800,VariableDeclarationStatement#11#10,wildfly-core,1
801,VariableDeclarationStatement#11#10,wildfly,1
802,VariableDeclarationStatement#11#11,camel,2
803,VariableDeclarationStatement#11#12,camel,2
804,VariableDeclarationStatement#11#12,spring-batch,1
805,VariableDeclarationStatement#11#13,spring-social-facebook,1
806,VariableDeclarationStatement#11#13,spring-social,1
807,VariableDeclarationStatement#11#14,camel,1
808,VariableDeclarationStatement#11#14,commons-collections,1
809,VariableDeclarationStatement#11#15,wildfly,1
810,VariableDeclarationStatement#11#15,wildfly-core,1
811,VariableDeclarationStatement#11#16,camel,2
812,VariableDeclarationStatement#11#17,wildfly,1
813,VariableDeclarationStatement#11#17,wildfly-swarm,1
814,VariableDeclarationStatement#11#18,wildfly-core,1
815,VariableDeclarationStatement#11#18,wildfly,1
816,VariableDeclarationStatement#11#19,wildfly,2
817,VariableDeclarationStatement#11#21,spring-security,2
818,VariableDeclarationStatement#11#20,spring-data-rest,2
819,VariableDeclarationStatement#11#22,wildfly,2
820,VariableDeclarationStatement#10#0,wildfly-core,5
821,VariableDeclarationStatement#10#1,camel,7
822,VariableDeclarationStatement#10#2,spring-roo,1
823,VariableDeclarationStatement#10#2,wildfly-core,1
824,VariableDeclarationStatement#10#2,spring-security,2
825,VariableDeclarationStatement#10#3,commons-collections,2
826,VariableDeclarationStatement#10#4,camel,2
827,VariableDeclarationStatement#10#4,wildfly,3
828,VariableDeclarationStatement#10#5,spring-roo,2
829,VariableDeclarationStatement#10#6,wildfly-swarm,3
830,VariableDeclarationStatement#10#7,wildfly,3
831,VariableDeclarationStatement#10#8,camel,2
832,VariableDeclarationStatement#10#9,wildfly,1
833,VariableDeclarationStatement#10#9,wildfly-core,2
834,VariableDeclarationStatement#10#10,camel,2
835,VariableDeclarationStatement#10#11,wildfly-elytron,2
836,VariableDeclarationStatement#10#12,wildfly,3
837,VariableDeclarationStatement#10#13,commons-collections,2
838,VariableDeclarationStatement#10#14,wildfly,2
839,VariableDeclarationStatement#10#15,camel,2
840,VariableDeclarationStatement#10#16,wildfly-core,1
841,VariableDeclarationStatement#10#16,wildfly,1
842,VariableDeclarationStatement#10#17,camel,2
843,VariableDeclarationStatement#10#18,spring-data-redis,2
844,VariableDeclarationStatement#10#19,spring-security,1
845,VariableDeclarationStatement#10#19,camel,1
846,VariableDeclarationStatement#10#20,hive,3
847,VariableDeclarationStatement#10#21,spring-data-rest,2
848,VariableDeclarationStatement#10#22,camel,2
849,VariableDeclarationStatement#10#23,camel,2
850,VariableDeclarationStatement#10#24,spring-data-jpa,2
851,VariableDeclarationStatement#10#25,commons-collections,2
852,VariableDeclarationStatement#10#26,camel,2
853,VariableDeclarationStatement#20#0,wildfly,7
854,VariableDeclarationStatement#9#0,spring-data-mongodb,2
855,VariableDeclarationStatement#9#1,wildfly-core,7
856,VariableDeclarationStatement#9#1,wildfly,6
857,VariableDeclarationStatement#9#2,spring-security,2
858,VariableDeclarationStatement#9#3,camel,1
859,VariableDeclarationStatement#9#3,fuse,2
860,VariableDeclarationStatement#9#4,camel,4
861,VariableDeclarationStatement#9#5,spring-batch-admin,2
862,VariableDeclarationStatement#9#6,camel,3
863,VariableDeclarationStatement#9#7,wildfly,1
864,VariableDeclarationStatement#9#7,wildfly-core,1
865,VariableDeclarationStatement#9#7,spring-roo,1
866,VariableDeclarationStatement#9#7,spring-security,1
867,VariableDeclarationStatement#9#7,camel,1
868,VariableDeclarationStatement#9#8,spring-data-gemfire,2
869,VariableDeclarationStatement#9#9,spring-security,2
870,VariableDeclarationStatement#9#10,spring-data-neo4j,3
871,VariableDeclarationStatement#9#11,camel,3
872,VariableDeclarationStatement#9#13,wildfly,2
873,VariableDeclarationStatement#9#12,spring-security,1
874,VariableDeclarationStatement#9#12,spring-amqp,1
875,VariableDeclarationStatement#9#14,wildfly,1
876,VariableDeclarationStatement#9#14,wildfly-core,1
877,VariableDeclarationStatement#9#15,commons-collections,2
878,VariableDeclarationStatement#9#16,hive,2
879,VariableDeclarationStatement#9#17,camel,1
880,VariableDeclarationStatement#9#17,wildfly,1
881,VariableDeclarationStatement#9#18,wildfly,1
